"","code","src_actor","month","tgt_agent","country_code","year","admin_info","source","event_id","date8","src_agent","tgt_actor","latitude","src_other_agent","quad_class","source_text","root_code","tgt_other_agent","day","target","url","geoname","longitude","goldstein"
"145","040","USA","01","","","2016","PAK","USAGOV","1877883_v0.2.0","20160121","GOV","PAK","30.0","","1","sfgate_world;minnstartrib_world;ap;ap
","04","","21","PAK","http://www.sfgate.com/news/world/article/The-Latest-Diplomacy-mixes-with-economy-at-Davos-6773787.php;http://www.startribune.com/world/366027371.html;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-01-21-Davos-The-Latest/id-a8e569755b9b48b880b0b4aa48da62cb;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-01-21-Davos-The%20Latest/id-e244f189c2fe400f827d5a3a8ba3011f","Islamic Republic of Pakistan","70.0","1.0"
"146","111","USA","01","","","2016","PAK","USAGOV","1880101_v0.2.0","20160121","GOV","PAK","30.0","","3","int_the_news_latest
","11","","21","PAK","http://feedproxy.google.com/~r/com/YEor/~3/OANWq6irOiE/92719-Terrorists-targeting-Pakistans-future-generations-US","Islamic Republic of Pakistan","70.0","-2.0"
"147","040","USA","01","","","2016","PAK","USAGOV","1880927_v0.2.0","20160121","GOV","PAK","30.0","","1","sfgate_world;ap;ap;minnstartrib_world
","04","","21","PAK","http://www.sfgate.com/news/world/article/The-Latest-Diplomacy-mixes-with-economy-at-Davos-6773787.php;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-01-21-Davos-The-Latest/id-a8e569755b9b48b880b0b4aa48da62cb;http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-01-21-Davos-The%20Latest/id-e244f189c2fe400f827d5a3a8ba3011f;http://www.startribune.com/world/366027371.html","Islamic Republic of Pakistan","70.0","1.0"
"148","041","USA","01","","","2016","PAK","USAGOV","1882934_v0.2.0","20160123","GOV","PAK","30.0","","1","pakistan_dailymessanger
","04","","23","PAK","http://dailymessenger.com.pk/2016/01/23/white-house-reaffirms-support-to-improved-pakistan-afghanistan-ties/","Islamic Republic of Pakistan","70.0","1.0"
"149","010","USA","01","","","2016","PAK","USAGOV","1883895_v0.2.0","20160123","GOV","PAK","30.0","","0","wn_mideast
","01","","23","PAK","http://article.wn.com/view/2016/01/23/Pentagon_chief_says_some_coalition_partners_in_fight_against/","Islamic Republic of Pakistan","70.0","0.0"
"150","111","USA","01","","","2016","","USAGOV","1884642_v0.2.0","20160124","GOV","PAK","","","3","wn_world
","11","","24","PAK","http://article.wn.com/view/2016/01/24/White_House_raises_concerns_about_harm_to_civilians_in_Yemen/","","","-2.0"
"151","100","USA","01","","Illinois","2016","USA","USAGOV","1885583_v0.2.0","20160124","GOV","PAK","39.03171","","3","pakistan_dailymessanger;wn_world;dawn_pk;wn_world;india_deccanher_news;wn_asia
","10","","24","PAK","http://dailymessenger.com.pk/2016/01/24/obama-says-pakistan-can-and-must-do-more-against-terrorism/;http://article.wn.com/view/2016/01/24/Obama_says_Pakistan_can_and_must_do_more_against_terrorism/;http://feedproxy.google.com/~r/dawn-news/~3/JI3cAYZs4PU/obama-says-pakistan-can-and-must-do-more-against-terrorism;http://article.wn.com/view/2016/01/24/Obama_urges_serious_action_against_Pakistan_extremists/;http://www.deccanherald.com/content/525004/pak-must-break-terror-networks.html;http://article.wn.com/view/2016/01/24/Obama_Pakistan_Must_do_More_Against_Terror_Groups/","New Delhi","-90.26122","-5.0"
"152","041","USA","01","","","2016","PAK","USAGOV","1885811_v0.2.0","20160123","GOV","PAK","30.0","","1","pakistan_dailymessanger
","04","","23","PAK","http://dailymessenger.com.pk/2016/01/23/white-house-reaffirms-support-to-improved-pakistan-afghanistan-ties/","Islamic Republic of Pakistan","70.0","1.0"
"153","010","USA","01","","","2016","PAK","USAGOV","1885951_v0.2.0","20160123","GOV","PAK","30.0","","0","wn_mideast
","01","","23","PAK","http://article.wn.com/view/2016/01/23/Pentagon_chief_says_some_coalition_partners_in_fight_against/","Islamic Republic of Pakistan","70.0","0.0"
"154","111","USA","01","","","2016","","USAGOV","1887648_v0.2.0","20160124","GOV","PAK","","","3","wn_world
","11","","24","PAK","http://article.wn.com/view/2016/01/24/White_House_raises_concerns_about_harm_to_civilians_in_Yemen/","","","-2.0"
"155","010","USA","01","","","2016","PAK","USAGOV","1888099_v0.2.0","20160125","GOV","PAK","30.0","","0","asianage_int;wn_asia
","01","","25","PAK","http://www.asianage.com/international/barack-obama-pakistan-must-destroy-terror-networks-912;http://article.wn.com/view/2016/01/25/India_base_attack_inexcusable_Obama/","Islamic Republic of Pakistan","70.0","0.0"
"156","100","USA","01","","Punjab","2016","PAK","USAGOV","1888544_v0.2.0","20160125","GOV","PAK","31.74349","","3","wn_asia
","10","","25","PAK","http://article.wn.com/view/2016/01/25/India_base_attack_inexcusable_Obama/","Pathānkot","72.83211","-5.0"
"157","100","USA","01","","Illinois","2016","USA","USAGOV","1889040_v0.2.0","20160126","GOV","PAK","39.03171","","3","wn_asia
","10","","26","PAK","http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","New Delhi","-90.26122","-5.0"
"158","010","USA","01","","","2016","PAK","USAGOV","1890113_v0.2.0","20160126","GOV","PAK","30.0","","0","wn_asia
","01","","26","PAK","http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","Islamic Republic of Pakistan","70.0","0.0"
"159","190","USA","01","","State of Punjab","2016","IND","USAGOV","1890295_v0.2.0","20160126","GOV","PAK","32.27306","","4","wn_asia
","19","","26","PAK","http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","Pathankot","75.65256","-10.0"
"160","010","USA","01","","","2016","PAK","USAGOV","1890735_v0.2.0","20160125","GOV","PAK","30.0","","0","asianage_int;wn_asia
","01","","25","PAK","http://www.asianage.com/international/barack-obama-pakistan-must-destroy-terror-networks-912;http://article.wn.com/view/2016/01/25/India_base_attack_inexcusable_Obama/","Islamic Republic of Pakistan","70.0","0.0"
"161","100","USA","01","","Punjab","2016","PAK","USAGOV","1891226_v0.2.0","20160125","GOV","PAK","31.74349","","3","wn_asia
","10","","25","PAK","http://article.wn.com/view/2016/01/25/India_base_attack_inexcusable_Obama/","Pathānkot","72.83211","-5.0"
"162","010","USA","01","","Ostān-e Tehrān","2016","IRN","USAGOV","1915009_v1.2.0","20160126","GOV","PAK","35.69439","","0","wn_world;wn_asia
","01","","26","PAK","http://article.wn.com/view/2016/01/26/Awards_must_be_high_to_deter_terrorism_lawyer_arguing_for_ex/;http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","Tehrān","51.42151","0.0"
"163","100","USA","01","","Illinois","2016","USA","USAGOV","1915131_v1.2.0","20160126","GOV","PAK","39.03171","","3","wn_world;wn_asia
","10","","26","PAK","http://article.wn.com/view/2016/01/26/Awards_must_be_high_to_deter_terrorism_lawyer_arguing_for_ex/;http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","New Delhi","-90.26122","-5.0"
"164","190","USA","01","","State of Punjab","2016","IND","USAGOV","1916021_v1.2.0","20160126","GOV","PAK","32.27306","","4","wn_asia
","19","","26","PAK","http://article.wn.com/view/2016/01/26/Pakistan_must_assist_India_in_Pathankot_terror_attack_probe/","Pathankot","75.65256","-10.0"
"165","010","USA","01","","","2016","PAK","USAGOV","1917127_v1.2.0","20160127","GOV","PAK","30.0","","0","wn_world
","01","","27","PAK","http://article.wn.com/view/2016/01/27/Pakistans_President_PM_greet_India_on_Republic_Day/","Islamic Republic of Pakistan","70.0","0.0"
"166","100","USA","01","","Illinois","2016","USA","USAGOV","1891993_v1.2.0","20160126","GOV","PAK","39.03171","","3","wn_world
","10","","26","PAK","http://article.wn.com/view/2016/01/26/Awards_must_be_high_to_deter_terrorism_lawyer_arguing_for_ex/","New Delhi","-90.26122","-5.0"
"167","010","USA","01","","Ostān-e Tehrān","2016","IRN","USAGOV","1892129_v1.2.0","20160126","GOV","PAK","35.69439","","0","wn_world
","01","","26","PAK","http://article.wn.com/view/2016/01/26/Awards_must_be_high_to_deter_terrorism_lawyer_arguing_for_ex/","Tehrān","51.42151","0.0"
"168","010","USA","01","","","2016","PAK","USAGOV","1894415_v1.2.0","20160127","GOV","PAK","30.0","","0","wn_world
","01","","27","PAK","http://article.wn.com/view/2016/01/27/Pakistans_President_PM_greet_India_on_Republic_Day/","Islamic Republic of Pakistan","70.0","0.0"
"169","051","USA","02","","","2016","PAK","USAGOV","1948061_v1.2.0","20160206","GOV","PAK","30.0","","1","pakistan_frontierpost
","05","","06","PAK","http://www.thefrontierpost.com/article/373058//","Islamic Republic of Pakistan","70.0","3.4"
"170","051","USA","02","","","2016","PAK","USAGOV","1950334_v1.2.0","20160206","GOV","PAK","30.0","","1","pakistan_frontierpost
","05","","06","PAK","http://www.thefrontierpost.com/article/373058//","Islamic Republic of Pakistan","70.0","3.4"
"171","020","USA","02","","","2016","PAK","USAGOV","1958614_v1.2.0","20160210","GOV","PAK","30.0","","0","india_deccanher_news
","02","","10","PAK","http://www.deccanherald.com/content/528078/obama-proposes-usd-860-mn.html","Islamic Republic of Pakistan","70.0","3.0"
"172","020","USA","02","","","2016","PAK","USAGOV","1961871_v1.2.0","20160211","GOV","PAK","30.0","","0","wn_world
","02","","11","PAK","http://article.wn.com/view/2016/02/11/US_lawmaker_to_block_deal_to_sell_F16s_to_Pakistan/","Islamic Republic of Pakistan","70.0","3.0"
"173","020","USA","02","","","2016","PAK","USAGOV","1962404_v1.2.0","20160210","GOV","PAK","30.0","","0","india_deccanher_news
","02","","10","PAK","http://www.deccanherald.com/content/528078/obama-proposes-usd-860-mn.html","Islamic Republic of Pakistan","70.0","3.0"
"174","020","USA","02","","","2016","PAK","USAGOV","1965113_v1.2.0","20160211","GOV","PAK","30.0","","0","wn_world
","02","","11","PAK","http://article.wn.com/view/2016/02/11/US_lawmaker_to_block_deal_to_sell_F16s_to_Pakistan/","Islamic Republic of Pakistan","70.0","3.0"
"175","062","USA","02","","","2016","","USAGOV","1966019_v1.2.0","20160212","GOV","PAK","","","2","reuters
","06","","12","PAK","http://feeds.reuters.com/~r/Reuters/worldNews/~3/74tpnzE-F3E/story01.htm","","","7.4"
"176","010","USA","01","","","2016","PAK","USAGOV","1820470_v0.2.0","20160101","GOV","PAK","30.0","","0","wn_asia
","01","","01","PAK","http://article.wn.com/view/2016/01/01/Nine_hardcore_terrorists_set_to_be_hanged_in_Pakistan/","Islamic Republic of Pakistan","70.0","0.0"
"177","010","USA","01","","","2016","PAK","USAGOV","1822276_v0.2.0","20160101","GOV","PAK","30.0","","0","wn_asia
","01","","01","PAK","http://article.wn.com/view/2016/01/01/Nine_hardcore_terrorists_set_to_be_hanged_in_Pakistan/","Islamic Republic of Pakistan","70.0","0.0"
"178","010","USA","05","","","2016","","USAGOV","2251071_v1.2.0","20160517","GOV","PAK","","","0","dawn_pk
","01","","17","PAK","http://feedproxy.google.com/~r/dawn-news/~3/um1lUcODMOI/us-doesnt-support-independent-balochistan-state-dept-assures-pakistan","","","0.0"
"179","010","USA","05","","","2016","","USAGOV","2254825_v1.2.0","20160517","GOV","PAK","","","0","dawn_pk
","01","","17","PAK","http://feedproxy.google.com/~r/dawn-news/~3/um1lUcODMOI/us-doesnt-support-independent-balochistan-state-dept-assures-pakistan","","","0.0"
"180","100","USA","05","","","2016","PAK","USAGOV","2262923_v1.2.0","20160520","GOV","PAK","30.0","","3","int_the_news_latest;india_mint_econpol
","10","","20","PAK","http://feedproxy.google.com/~r/com/YEor/~3/yW8s-yS-UOo/121467-Pakistan-applies-to-join-club-of-nuclear-trading-nations;http://www.livemint.com/Politics/XXsG4nnzUmc6ROtR6wHasL/Pakistan-applies-to-join-Nuclear-Suppliers-Group-club.html","Islamic Republic of Pakistan","70.0","-5.0"
"181","010","USA","05","","Islāmābād Capital Territory","2016","PAK","USAGOV","2263345_v1.2.0","20160520","GOV","PAK","33.72148","","0","dawn_pk
","01","","20","PAK","http://feedproxy.google.com/~r/dawn-news/~3/qKDTmQebqMw/pakistan-may-get-f-16s-by-july-experts","Islamabad","73.04329","0.0"
"182","010","USA","05","","Islāmābād Capital Territory","2016","PAK","USAGOV","2264132_v1.2.0","20160520","GOV","PAK","33.72148","","0","dawn_pk
","01","","20","PAK","http://feedproxy.google.com/~r/dawn-news/~3/qKDTmQebqMw/pakistan-may-get-f-16s-by-july-experts","Islamabad","73.04329","0.0"
"183","080","USA","05","","Balochistān","2016","PAK","USAGOV","2264964_v1.2.0","20160521","GOV","PAK","29.42069","","2","sfgate_world
","08","","21","PAK","http://www.sfgate.com/world/article/Taliban-leader-Mullah-Mansour-believed-killed-in-7925427.php","Ahmad Wāl","65.93542","5.0"
"184","100","USA","05","","","2016","PAK","USAGOV","2265692_v1.2.0","20160520","GOV","PAK","30.0","","3","int_the_news_latest;india_mint_econpol
","10","","20","PAK","http://feedproxy.google.com/~r/com/YEor/~3/yW8s-yS-UOo/121467-Pakistan-applies-to-join-club-of-nuclear-trading-nations;http://www.livemint.com/Politics/XXsG4nnzUmc6ROtR6wHasL/Pakistan-applies-to-join-Nuclear-Suppliers-Group-club.html","Islamic Republic of Pakistan","70.0","-5.0"
"185","110","USA","05","","","2016","PAK","USAGOV","2266493_v1.2.0","20160523","GOV","PAK","30.0","","3","malstar_world
","11","","23","PAK","http://www.thestar.com.my/news/world/2016/05/23/us-carries-out-significant-operation-on-afghan-taliban-official/","Islamic Republic of Pakistan","70.0","-2.0"
"186","010","USA","05","","","2016","PAK","USAGOV","2267189_v1.2.0","20160522","GOV","PAK","30.0","","0","nigeria_dailyindependent
","01","","22","PAK","http://independentnig.com/afghan-taliban-leader-killed-in-drone-strike/","Islamic Republic of Pakistan","70.0","0.0"
"187","080","USA","05","","Balochistān","2016","PAK","USAGOV","2267251_v1.2.0","20160521","GOV","PAK","29.42069","","2","sfgate_world
","08","","21","PAK","http://www.sfgate.com/world/article/Taliban-leader-Mullah-Mansour-believed-killed-in-7925427.php","Ahmad Wāl","65.93542","5.0"
"188","110","USA","05","","","2016","PAK","USAGOV","2267539_v1.2.0","20160522","GOV","PAK","30.0","","3","google;google
","11","","22","PAK","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEjj9lFaa0u5h0cscubRW4edMmhIg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779114274858&ei=egNCV-DrJdHK3QHmz7zACA&url=http://www.reuters.com/article/us-usa-afghanistan-taliban-idUSKCN0YC0P6;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEjj9lFaa0u5h0cscubRW4edMmhIg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779114274858&ei=FvxBV4jxEYPXpweb54WoAQ&url=http://www.reuters.com/article/us-usa-afghanistan-taliban-idUSKCN0YC0P6","Islamic Republic of Pakistan","70.0","-2.0"
"189","110","USA","05","","","2016","PAK","USAGOV","2268608_v1.2.0","20160523","GOV","PAK","30.0","","3","malstar_world
","11","","23","PAK","http://www.thestar.com.my/news/world/2016/05/23/us-carries-out-significant-operation-on-afghan-taliban-official/","Islamic Republic of Pakistan","70.0","-2.0"
"190","050","USA","05","","","2016","PAK","USAGOV","2268884_v1.2.0","20160523","GOV","PAK","30.0","","1","pakistan_worldtribune
","05","","23","PAK","http://worldtribunepakistan.com/2016/05/23/implications-of-mullah-mansoors-killing/","Islamic Republic of Pakistan","70.0","3.5"
"191","010","USA","05","","","2016","PAK","USAGOV","2269527_v1.2.0","20160522","GOV","PAK","30.0","","0","nigeria_dailyindependent
","01","","22","PAK","http://independentnig.com/afghan-taliban-leader-killed-in-drone-strike/","Islamic Republic of Pakistan","70.0","0.0"
"192","010","USA","05","","","2016","PAK","USAGOV","2269663_v1.2.0","20160523","GOV","PAK","30.0","","0","wn_world
","01","","23","PAK","http://article.wn.com/view/2016/05/23/AfghanTaliban_meets_on_succession_after_US_drones_target_lea/","Islamic Republic of Pakistan","70.0","0.0"
"193","060","USA","05","","","2016","USA","USAGOV","2269737_v1.2.0","20160523","GOV","PAK","39.76","","2","wn_world;wn_world
","06","","23","PAK","http://article.wn.com/view/2016/05/23/Obama_Taliban_leaders_death_an_important_milestone_in_effort_8/;http://article.wn.com/view/2016/05/23/Barack_Obama_Taliban_leaders_death_a_milestone_for_Afghan_pe/","United States","-98.5","6.0"
"194","110","USA","05","","","2016","PAK","USAGOV","2270015_v1.2.0","20160522","GOV","PAK","30.0","","3","google;google
","11","","22","PAK","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEjj9lFaa0u5h0cscubRW4edMmhIg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779114274858&ei=egNCV-DrJdHK3QHmz7zACA&url=http://www.reuters.com/article/us-usa-afghanistan-taliban-idUSKCN0YC0P6;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEjj9lFaa0u5h0cscubRW4edMmhIg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779114274858&ei=FvxBV4jxEYPXpweb54WoAQ&url=http://www.reuters.com/article/us-usa-afghanistan-taliban-idUSKCN0YC0P6","Islamic Republic of Pakistan","70.0","-2.0"
"195","012","USA","05","","Islāmābād Capital Territory","2016","PAK","USAGOV","2271693_v1.2.0","20160524","GOV","PAK","33.72148","","0","wn_world
","01","","24","PAK","http://article.wn.com/view/WNATb65c6a06e0330f63fb5b5644f3e26dbd/","Islamabad","73.04329","-0.4"
"196","050","USA","05","","","2016","PAK","USAGOV","2271766_v1.2.0","20160523","GOV","PAK","30.0","","1","pakistan_worldtribune
","05","","23","PAK","http://worldtribunepakistan.com/2016/05/23/implications-of-mullah-mansoors-killing/","Islamic Republic of Pakistan","70.0","3.5"
"197","010","USA","05","","","2016","PAK","USAGOV","2272742_v1.2.0","20160523","GOV","PAK","30.0","","0","wn_world
","01","","23","PAK","http://article.wn.com/view/2016/05/23/AfghanTaliban_meets_on_succession_after_US_drones_target_lea/","Islamic Republic of Pakistan","70.0","0.0"
"198","060","USA","05","","","2016","USA","USAGOV","2272828_v1.2.0","20160523","GOV","PAK","39.76","","2","wn_world;wn_world
","06","","23","PAK","http://article.wn.com/view/2016/05/23/Obama_Taliban_leaders_death_an_important_milestone_in_effort_8/;http://article.wn.com/view/2016/05/23/Barack_Obama_Taliban_leaders_death_a_milestone_for_Afghan_pe/","United States","-98.5","6.0"
"199","061","USA","05","","","2016","GBR","USAGOV","2273230_v1.2.0","20160524","GOV","PAK","54.75844","","2","kenya_nation;kenya_nation
","06","","24","PAK","http://www.nation.co.ke/business/seedsofgold/Kenya-tea-earnings-on-the-rise-due-to-good-weather/-/2301238/3216584/-/gd0sxlz/-/index.html;http://www.nation.co.ke/lifestyle/smartcompany/Kenya-tea-earnings-on-the-rise-due-to-good-weather/-/1226/3216652/-/hievxqz/-/index.html","United Kingdom of Great Britain and Northern Ireland","-2.69531","6.4"
"200","010","USA","05","","Balochistān","2016","PAK","USAGOV","2273626_v1.2.0","20160524","GOV","PAK","30.199","","0","rfe
","01","","24","PAK","http://www.rferl.org/content/pakistan-complains-mansur-us-strike/27755042.html","Quetta","67.00971","0.0"
"201","010","USA","05","","","2016","PAK","USAGOV","2274833_v1.2.0","20160525","GOV","PAK","30.0","","0","nyt;google;google;google;google;google
","01","","25","PAK","http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html?partner=rss&emc=rss;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=hFFFV9DxCZOX3QGW5JWgBg&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=imdFV8CyBIjE3QHmx4XwDA&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=20JFV7DFN8qY3QHszIBI&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=8G5FV-DoJtHK3QHmz7zACA&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=MEpFV-jlNJXC3gHCi4zABQ&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html","Islamic Republic of Pakistan","70.0","0.0"
"202","012","USA","05","","Islāmābād Capital Territory","2016","PAK","USAGOV","2275019_v1.2.0","20160524","GOV","PAK","33.72148","","0","wn_world
","01","","24","PAK","http://article.wn.com/view/WNATb65c6a06e0330f63fb5b5644f3e26dbd/","Islamabad","73.04329","-0.4"
"203","061","USA","05","","","2016","GBR","USAGOV","2276581_v1.2.0","20160524","GOV","PAK","54.75844","","2","kenya_nation;kenya_nation
","06","","24","PAK","http://www.nation.co.ke/business/seedsofgold/Kenya-tea-earnings-on-the-rise-due-to-good-weather/-/2301238/3216584/-/gd0sxlz/-/index.html;http://www.nation.co.ke/lifestyle/smartcompany/Kenya-tea-earnings-on-the-rise-due-to-good-weather/-/1226/3216652/-/hievxqz/-/index.html","United Kingdom of Great Britain and Northern Ireland","-2.69531","6.4"
"204","010","USA","05","","Balochistān","2016","PAK","USAGOV","2277022_v1.2.0","20160524","GOV","PAK","30.199","","0","rfe
","01","","24","PAK","http://www.rferl.org/content/pakistan-complains-mansur-us-strike/27755042.html","Quetta","67.00971","0.0"
"205","010","USA","05","","","2016","","USAGOV","2408559_v0.2.0","20160525","GOV","PAK","","","0","nyt;google;google;google;google;google
","01","","25","PAK","http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html?partner=rss&emc=rss;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=imdFV8CyBIjE3QHmx4XwDA&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=hFFFV9DxCZOX3QGW5JWgBg&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=20JFV7DFN8qY3QHszIBI&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=8G5FV-DoJtHK3QHmz7zACA&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html;http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHf8X53SaVYvVoXLHHVoNdhJS5sAQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779117242412&ei=MEpFV-jlNJXC3gHCi4zABQ&url=http://www.nytimes.com/2016/05/26/world/asia/afghanistan-taliban-new-leader.html","","","0.0"
"206","012","USA","05","","","2016","","USAGOV","2409987_v0.2.0","20160526","GOV","PAK","","","0","int_the_news_top
","01","","26","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/N1CB2MOFRMQ/122892-Drone-attacks-detrimental-to-Pak-US-ties-says-COAS","","","-0.4"
"207","012","USA","05","","","2016","","USAGOV","2410163_v0.2.0","20160526","GOV","PAK","","","0","int_the_news_top
","01","","26","PAK","http://feedproxy.google.com/~r/com/cwEr/~3/N1CB2MOFRMQ/122892-Drone-attacks-detrimental-to-Pak-US-ties-says-COAS","","","-0.4"
"208","010","USA","05","","","2016","PAK","USAGOV","2282065_v1.2.0","20160528","GOV","PAK","30.0","","0","pahjwok_english
","01","","28","PAK","http://www.pajhwok.com/en/2016/05/28/us-won%E2%80%99t-tolerate-terrorist-safe-havens-pakistan-ex-envoy","Islamic Republic of Pakistan","70.0","0.0"
"209","1711","USA","06","","Makkah Province","2016","SAU","USAGOV","2285573_v1.2.0","20160615","GOV","PAK","21.21406","","4","wn_world
","17","","15","PAK","http://article.wn.com/view/2016/06/15/Price_Hikes_in_Egypt_Bite_Hard_During_Holy_Month_of_Ramadan_b/","Turabah","41.6331","-9.2"
"210","010","USA","06","","","2016","USA","USAGOV","2286749_v1.2.0","20160615","GOV","PAK","28.53834","","0","int_the_news_latest;wn_world;wn_world;india_deccanher_news;india_mint_econpol
","01","","15","PAK","http://feedproxy.google.com/~r/com/YEor/~3/qs1zgml-irw/128082-Pakistan-proves-slippery-target-Islamic-State;http://article.wn.com/view/2016/06/15/North_Korea_May_Be_Significantly_Upping_Nuclear_Bomb_Output_/;http://article.wn.com/view/2016/06/15/Pakistan_delays_census_till_next_year/;http://www.deccanherald.com/content/552520/pakistan-proves-slippery-target-islamic.html;http://www.livemint.com/Politics/Q1sBjIKOtlMN52zJIG3FzK/Pakistan-proves-slippery-target-for-Islamic-State.html","Orlando","-81.37924","0.0"
"211","010","USA","06","","","2016","USA","USAGOV","2286859_v1.2.0","20160616","GOV","PAK","28.53834","","0","asianage_int
","01","","16","PAK","http://www.asianage.com/international/pakistan-proves-slippery-target-islamic-state-377","Orlando","-81.37924","0.0"
"212","010","USA","06","","","2016","USA","USAGOV","2290696_v1.2.0","20160616","GOV","PAK","28.53834","","0","asianage_int
","01","","16","PAK","http://www.asianage.com/international/pakistan-proves-slippery-target-islamic-state-377","Orlando","-81.37924","0.0"
"213","010","USA","06","","Ohio","2016","USA","USAGOV","2295518_v1.2.0","20160618","GOV","PAK","40.55616","","0","wn_world
","01","","18","PAK","http://article.wn.com/view/2016/06/18/In_a_blunt_message_Pentagon_says_Pakistans_terror_havens_aff/","New Hampshire","-83.95272","0.0"
"214","010","USA","06","","Ohio","2016","USA","USAGOV","2297620_v1.2.0","20160618","GOV","PAK","40.55616","","0","wn_world
","01","","18","PAK","http://article.wn.com/view/2016/06/18/In_a_blunt_message_Pentagon_says_Pakistans_terror_havens_aff/","New Hampshire","-83.95272","0.0"
"215","010","USA","06","","","2016","PAK","USAGOV","2300391_v1.2.0","20160622","GOV","PAK","33.72148","","0","int_the_news_latest
","01","","22","PAK","http://feedproxy.google.com/~r/com/YEor/~3/KiW1jsq7qGE/129614-Hussain-Haqqani-slams-Pakistan-officials-for-failed-policies","Islamabad","73.04329","0.0"
